INFO 2025-08-07 22:03:23,241 autoreload Watching for file changes with StatReloader
ERROR 2025-08-07 23:44:13,102 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:13,111 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:44:17,066 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:17,074 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:44:17,101 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:17,109 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:44:21,100 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:21,110 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:44:21,137 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:21,145 notification_consumers User  admin disconnected from WebSocket : 4000)
INFO 2025-08-07 23:44:25,079 notification_consumers User  admin  WebSocket  connected 
ERROR 2025-08-07 23:44:25,127 notification_consumers خطا در دریافت آمار اعلان‌ها: Cannot resolve keyword 'is_read' into field. Choices are: action_text, action_url, created_at, created_by, created_by_id, deliveries, expires_at, id, is_active, message, metadata, notification_type, priority, read_at, recipient, recipient_id, related_batch, related_batch_id, related_item, related_item_id, related_warehouse, related_warehouse_id, status, title, updated_at
ERROR 2025-08-07 23:44:25,186 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:25,191 notification_consumers User  admin disconnected from WebSocket : 1006)
ERROR 2025-08-07 23:44:25,243 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:25,258 notification_consumers User  admin disconnected from WebSocket : 4000)
INFO 2025-08-07 23:44:25,263 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:44:29,083 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
ERROR 2025-08-07 23:44:29,120 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:29,134 notification_consumers User  admin disconnected from WebSocket : 1001)
INFO 2025-08-07 23:44:29,155 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:44:29,202 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:29,242 notification_consumers User  admin disconnected from WebSocket : 4000)
INFO 2025-08-07 23:44:33,067 notification_consumers User  admin  WebSocket  connected 
ERROR 2025-08-07 23:44:33,078 notification_consumers خطا در دریافت آمار اعلان‌ها: Cannot resolve keyword 'is_read' into field. Choices are: action_text, action_url, created_at, created_by, created_by_id, deliveries, expires_at, id, is_active, message, metadata, notification_type, priority, read_at, recipient, recipient_id, related_batch, related_batch_id, related_item, related_item_id, related_warehouse, related_warehouse_id, status, title, updated_at
ERROR 2025-08-07 23:44:33,097 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:33,099 notification_consumers User  admin disconnected from WebSocket : 1006)
INFO 2025-08-07 23:44:33,104 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:44:33,136 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:33,143 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:44:37,073 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:37,083 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:44:37,107 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:37,119 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:44:41,070 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:41,079 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:44:41,104 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:41,113 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:44:45,103 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:45,114 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:44:45,136 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:45,147 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:44:49,066 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:49,074 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:44:49,101 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:49,108 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:44:53,207 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
ERROR 2025-08-07 23:44:53,363 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:53,368 notification_consumers User  admin disconnected from WebSocket : 1001)
INFO 2025-08-07 23:44:53,408 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:44:53,411 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:53,419 notification_consumers User  admin disconnected from WebSocket : 4000)
INFO 2025-08-07 23:44:57,080 notification_consumers User  admin  WebSocket  connected 
ERROR 2025-08-07 23:44:57,088 notification_consumers خطا در دریافت آمار اعلان‌ها: Cannot resolve keyword 'is_read' into field. Choices are: action_text, action_url, created_at, created_by, created_by_id, deliveries, expires_at, id, is_active, message, metadata, notification_type, priority, read_at, recipient, recipient_id, related_batch, related_batch_id, related_item, related_item_id, related_warehouse, related_warehouse_id, status, title, updated_at
ERROR 2025-08-07 23:44:57,092 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:57,106 notification_consumers User  admin disconnected from WebSocket : 4000)
INFO 2025-08-07 23:44:57,108 notification_consumers User  admin disconnected from WebSocket : 1006)
ERROR 2025-08-07 23:44:57,123 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:44:57,133 notification_consumers User  admin disconnected from WebSocket : 4000)
INFO 2025-08-07 23:45:01,062 notification_consumers User  admin  WebSocket  connected 
ERROR 2025-08-07 23:45:01,069 notification_consumers خطا در دریافت آمار اعلان‌ها: Cannot resolve keyword 'is_read' into field. Choices are: action_text, action_url, created_at, created_by, created_by_id, deliveries, expires_at, id, is_active, message, metadata, notification_type, priority, read_at, recipient, recipient_id, related_batch, related_batch_id, related_item, related_item_id, related_warehouse, related_warehouse_id, status, title, updated_at
ERROR 2025-08-07 23:45:01,087 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:45:01,088 notification_consumers User  admin disconnected from WebSocket : 1006)
INFO 2025-08-07 23:45:01,094 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:45:01,120 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:45:01,127 notification_consumers User  admin disconnected from WebSocket : 4000)
INFO 2025-08-07 23:45:05,078 notification_consumers User  admin  WebSocket  connected 
ERROR 2025-08-07 23:45:05,096 notification_consumers خطا در دریافت آمار اعلان‌ها: Cannot resolve keyword 'is_read' into field. Choices are: action_text, action_url, created_at, created_by, created_by_id, deliveries, expires_at, id, is_active, message, metadata, notification_type, priority, read_at, recipient, recipient_id, related_batch, related_batch_id, related_item, related_item_id, related_warehouse, related_warehouse_id, status, title, updated_at
INFO 2025-08-07 23:45:05,117 autoreload Watching for file changes with StatReloader
ERROR 2025-08-07 23:45:05,119 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:45:05,121 notification_consumers User  admin disconnected from WebSocket : 1006)
INFO 2025-08-07 23:45:05,133 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:45:05,182 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:45:05,199 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:45:09,083 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:45:09,091 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:45:09,115 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:45:09,123 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:45:13,087 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:45:13,096 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:45:13,121 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:45:13,130 notification_consumers User  admin disconnected from WebSocket : 4000)
INFO 2025-08-07 23:45:15,832 basehttp "GET /inventory/items/ HTTP/1.1" 200 78088
ERROR 2025-08-07 23:45:18,586 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
WARNING 2025-08-07 23:45:18,596 log Not Found: /inventory/api/stock-entries/
WARNING 2025-08-07 23:45:18,598 basehttp "GET /inventory/api/stock-entries/?page=1&per_page=20&search=&warehouse=&start_date=&end_date= HTTP/1.1" 404 29902
ERROR 2025-08-07 23:45:18,758 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
ERROR 2025-08-07 23:45:18,763 log Internal Server Error: /inventory/api/notifications/
ERROR 2025-08-07 23:45:18,765 basehttp "GET /inventory/api/notifications/?page=1&per_page=20&type=all&search=&date_from=&date_to= HTTP/1.1" 500 520
ERROR 2025-08-07 23:45:18,951 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:45:19,021 notification_consumers User  admin disconnected from WebSocket : 1006)
INFO 2025-08-07 23:45:19,022 notification_consumers User  admin disconnected from WebSocket : 1006)
INFO 2025-08-07 23:45:19,023 notification_consumers User  admin disconnected from WebSocket : 1006)
INFO 2025-08-07 23:45:19,084 basehttp "GET /inventory/api/items/?page=1&per_page=20 HTTP/1.1" 200 6076
INFO 2025-08-07 23:45:19,084 basehttp "GET /inventory/api/items/?page=1&per_page=10 HTTP/1.1" 200 5538
ERROR 2025-08-07 23:45:23,070 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:45:23,077 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:45:23,107 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:45:23,176 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:45:26,095 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-07 23:45:26,107 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-07 23:45:26,133 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
